timestamp,pid,mb,availableMb
2026-08-09T11:55:28,26504,2274,1699
2026-08-09T11:55:28,37208,2518,1699
2026-08-09T11:55:28,39536,139,1699
2026-08-09T11:55:28,42336,2376,1699
2026-08-09T11:55:28,42344,2315,1699
2026-08-09T11:55:28,44364,141,1699
2026-08-09T11:55:28,45328,2251,1699
2026-08-09T11:55:28,45924,2521,1699
2026-08-09T11:55:28,47072,2688,1699
2026-08-09T11:55:28,47540,139,1699
2026-08-09T11:55:28,48136,140,1699
2026-08-09T11:55:58,25616,2305,1886
2026-08-09T11:55:58,26504,2279,1886
2026-08-09T11:55:58,37208,2514,1886
2026-08-09T11:55:58,39536,139,1886
2026-08-09T11:55:58,42336,2376,1886
2026-08-09T11:55:58,42344,2318,1886
2026-08-09T11:55:58,44364,141,1886
2026-08-09T11:55:58,45328,2253,1886
2026-08-09T11:55:58,45924,2521,1886
2026-08-09T11:55:58,47072,2687,1886
2026-08-09T11:55:58,47540,139,1886
2026-08-09T11:55:58,48136,140,1886
2026-08-09T11:56:28,25616,2306,1902
2026-08-09T11:56:28,26504,2271,1902
2026-08-09T11:56:28,37208,2509,1902
2026-08-09T11:56:28,39536,139,1902
2026-08-09T11:56:28,42336,2377,1902
2026-08-09T11:56:28,42344,2317,1902
2026-08-09T11:56:28,44364,141,1902
2026-08-09T11:56:28,45328,2254,1902
2026-08-09T11:56:28,45924,2526,1902
2026-08-09T11:56:28,47072,2690,1902
2026-08-09T11:56:28,47540,139,1902
2026-08-09T11:56:28,48136,140,1902
2026-08-09T11:56:58,25616,2303,1866
2026-08-09T11:56:58,26504,2272,1866
2026-08-09T11:56:58,37208,2516,1866
2026-08-09T11:56:58,39536,139,1866
2026-08-09T11:56:58,42336,2382,1866
2026-08-09T11:56:58,42344,2314,1866
2026-08-09T11:56:58,44364,141,1866
2026-08-09T11:56:58,45328,2247,1866
2026-08-09T11:56:58,45924,2531,1866
2026-08-09T11:56:58,47072,2710,1866
2026-08-09T11:56:58,47540,139,1866
2026-08-09T11:56:58,48136,140,1866
2026-08-09T11:57:28,25616,2300,1853
2026-08-09T11:57:28,26504,2270,1853
2026-08-09T11:57:28,37208,2510,1853
2026-08-09T11:57:28,39536,139,1853
2026-08-09T11:57:28,42336,2380,1853
2026-08-09T11:57:28,42344,2310,1853
2026-08-09T11:57:28,44364,141,1853
2026-08-09T11:57:28,45328,2249,1853
2026-08-09T11:57:28,45924,2524,1853
2026-08-09T11:57:28,47072,2694,1853
2026-08-09T11:57:28,47540,139,1853
2026-08-09T11:57:28,48136,140,1853
